datetime,busvoltage
2012:02:18 06:00:00 ,34.04467746
2012:02:18 09:00:00 ,34.0310662
2012:02:18 12:00:00 ,34.04888302
2012:02:18 15:00:00 ,34.02974051
2012:02:18 18:00:00 ,34.03568302
2012:02:18 21:00:00 ,34.01638189
2012:02:19 00:00:00 ,34.05363302
2012:02:19 03:00:00 ,34.06144677
2012:02:19 06:00:00 ,34.0390108
2012:02:19 09:00:00 ,34.04976125
2012:02:19 12:00:00 ,34.06887746
2012:02:19 15:00:00 ,34.05048302
2012:02:19 18:00:00 ,34.05739912
2012:02:19 21:00:00 ,34.05154969
2012:02:20 00:00:00 ,34.06856498
2012:02:20 03:00:00 ,34.07087746
2012:02:20 06:00:00 ,34.0757448
2012:02:20 09:00:00 ,34.07243302
2012:02:20 12:00:00 ,34.07909542
2012:02:20 15:00:00 ,34.0776598
2012:02:20 18:00:00 ,34.06675851
2012:02:20 21:00:00 ,34.06728857
2012:02:21 00:00:00 ,34.07937746
2012:02:21 03:00:00 ,34.07596233
2012:02:21 06:00:00 ,34.0812608
2012:02:21 09:00:00 ,34.08390638
2012:02:21 12:00:00 ,34.08617746
2012:02:21 15:00:00 ,34.07687626
2012:02:21 18:00:00 ,34.07299413
2012:02:21 21:00:00 ,34.0736415
2012:02:22 00:00:00 ,34.09613302
2012:02:22 03:00:00 ,34.08926232
2012:02:22 06:00:00 ,34.08606605
2012:02:22 09:00:00 ,34.08318857
2012:02:22 12:00:00 ,34.0941479
2012:02:22 15:00:00 ,34.09572746
2012:02:22 18:00:00 ,34.09791074
2012:02:22 21:00:00 ,34.09853857
2012:02:23 00:00:00 ,34.09735133
2012:02:23 03:00:00 ,34.09059413
2012:02:23 06:00:00 ,34.09825539
2012:02:23 09:00:00 ,34.09134413
2012:02:23 12:00:00 ,34.10618857
2012:02:23 15:00:00 ,34.09474999
2012:02:23 18:00:00 ,34.09719968
2012:02:23 21:00:00 ,34.09524362
2012:02:24 00:00:00 ,34.0890108
2012:02:24 03:00:00 ,34.11610352
2012:02:24 06:00:00 ,34.09924413
2012:02:24 09:00:00 ,34.09721285
2012:02:24 12:00:00 ,34.11239968
2012:02:24 15:00:00 ,34.10634772
2012:02:24 18:00:00 ,34.11042746
2012:02:24 21:00:00 ,34.10847746
2012:02:25 00:00:00 ,34.12207079
2012:02:25 03:00:00 ,34.12393857
2012:02:25 06:00:00 ,34.11087792
2012:02:25 09:00:00 ,34.11912191
2012:02:25 12:00:00 ,34.12384375
2012:02:25 15:00:00 ,34.11152746
2012:02:25 18:00:00 ,34.10863241
2012:02:25 21:00:00 ,34.12032746
2012:02:26 00:00:00 ,34.10752488
2012:02:26 03:00:00 ,34.11624968
2012:02:26 06:00:00 ,34.11663302
2012:02:26 09:00:00 ,34.12139983
2012:02:26 12:00:00 ,34.12250524
2012:02:26 15:00:00 ,34.13157076
2012:02:26 18:00:00 ,34.12687746
2012:02:26 21:00:00 ,34.11900191
2012:02:27 00:00:00 ,34.11813302
2012:02:27 03:00:00 ,34.12017803
2012:02:27 06:00:00 ,34.13011635
2012:02:27 09:00:00 ,34.12353675
2012:02:27 12:00:00 ,34.1227108
2012:02:27 15:00:00 ,34.13335524
2012:02:27 18:00:00 ,34.13963384
2012:02:27 21:00:00 ,34.13774968
2012:02:28 00:00:00 ,34.12413603
2012:02:28 03:00:00 ,34.12337746
2012:02:28 06:00:00 ,34.14234383
2012:02:28 09:00:00 ,34.15822746
2012:02:28 12:00:00 ,34.16215593
2012:02:28 15:00:00 ,34.14209968
2012:02:28 18:00:00 ,34.14172746
2012:02:28 21:00:00 ,34.14422095
2012:02:29 00:00:00 ,34.12885524
2012:02:29 03:00:00 ,34.13742202
2012:02:29 06:00:00 ,34.14986635
2012:02:29 09:00:00 ,34.16910045
2012:02:29 12:00:00 ,34.17616635
2012:02:29 15:00:00 ,34.16304525
2012:02:29 18:00:00 ,34.15043857
2012:02:29 21:00:00 ,34.15140063
2012:03:01 00:00:00 ,34.13544413
2012:03:01 03:00:00 ,34.16151079
2012:03:01 06:00:00 ,34.16953302
2012:03:01 09:00:00 ,34.17437191
2012:03:01 12:00:00 ,34.18321247
2012:03:01 15:00:00 ,34.18868302
2012:03:01 18:00:00 ,34.16703267
2012:03:01 21:00:00 ,34.1714136
2012:03:02 00:00:00 ,34.15594379
2012:03:02 03:00:00 ,34.17001635
2012:03:02 06:00:00 ,34.17705131
2012:03:02 09:00:00 ,34.18913857
2012:03:02 12:00:00 ,34.17536079
2012:03:02 15:00:00 ,34.19450621
2012:03:02 18:00:00 ,34.18688857
2012:03:02 21:00:00 ,34.19166589
2012:03:03 00:00:00 ,34.16702746
2012:03:03 03:00:00 ,34.18309413
2012:03:03 06:00:00 ,34.19493857
2012:03:03 09:00:00 ,34.20306556
2012:03:03 12:00:00 ,34.18718857
2012:03:03 15:00:00 ,34.19229968
2012:03:03 18:00:00 ,34.18572768
2012:03:03 21:00:00 ,34.1961219
2012:03:04 00:00:00 ,34.1871677
2012:03:04 03:00:00 ,34.18893302
2012:03:04 06:00:00 ,34.20258857
2012:03:04 09:00:00 ,34.22642746
2012:03:04 12:00:00 ,34.2222838
2012:03:04 15:00:00 ,34.22168302
2012:03:04 18:00:00 ,34.19624582
2012:03:04 21:00:00 ,34.1985719
2012:03:05 00:00:00 ,34.21825524
2012:03:05 03:00:00 ,34.19344848
2012:03:05 06:00:00 ,34.21228302
2012:03:05 09:00:00 ,34.24288697
2012:03:05 12:00:00 ,34.22726079
2012:03:05 15:00:00 ,34.22697172
2012:03:05 18:00:00 ,34.21932746
2012:03:05 21:00:00 ,34.2034463
2012:03:06 00:00:00 ,34.2284719
2012:03:06 03:00:00 ,34.20834413
2012:03:06 06:00:00 ,34.24319405
2012:03:06 09:00:00 ,34.22999413
2012:03:06 12:00:00 ,34.2320044
2012:03:06 15:00:00 ,34.23531635
2012:03:06 18:00:00 ,34.22507454
2012:03:06 21:00:00 ,34.22564968
2012:03:07 00:00:00 ,34.22379363
2012:03:07 03:00:00 ,34.23665524
2012:03:07 06:00:00 ,34.25326079
2012:03:07 09:00:00 ,34.24439413
2012:03:07 12:00:00 ,34.24833301
2012:03:07 15:00:00 ,34.24380787
2012:03:07 18:00:00 ,34.23451635
2012:03:07 21:00:00 ,34.24430691
2012:03:08 00:00:00 ,34.23500524
2012:03:08 03:00:00 ,34.25269437
2012:03:08 06:00:00 ,34.25448857
2012:03:08 09:00:00 ,34.24640157
2012:03:08 12:00:00 ,34.24733857
2012:03:08 15:00:00 ,34.23927746
2012:03:08 18:00:00 ,34.2598315
2012:03:08 21:00:00 ,34.25187746
2012:03:09 00:00:00 ,34.25876365
2012:03:09 03:00:00 ,34.26231079
2012:03:09 06:00:00 ,34.26200776
2012:03:09 09:00:00 ,34.26146079
2012:03:09 12:00:00 ,34.27669976
2012:03:09 15:00:00 ,34.25573301
2012:03:09 18:00:00 ,34.27057016
2012:03:09 21:00:00 ,34.25494413
2012:03:10 00:00:00 ,34.26481079
2012:03:10 03:00:00 ,34.27963013
2012:03:10 06:00:00 ,34.2911719
2012:03:10 09:00:00 ,34.29258232
2012:03:10 12:00:00 ,34.29453857
2012:03:10 15:00:00 ,34.25107132
2012:03:10 18:00:00 ,34.27992746
2012:03:10 21:00:00 ,34.27924307
2012:03:11 00:00:00 ,34.26926079
2012:03:11 03:00:00 ,34.29936635
2012:03:11 06:00:00 ,34.29771006
2012:03:11 09:00:00 ,34.28641079
2012:03:11 12:00:00 ,34.29569525
2012:03:11 15:00:00 ,34.29709968
2012:03:11 18:00:00 ,34.28589662
2012:03:11 21:00:00 ,34.27109968
2012:03:12 00:00:00 ,34.28812888
2012:03:12 03:00:00 ,34.30273301
2012:03:12 06:00:00 ,34.3182219
2012:03:12 09:00:00 ,34.31668842
2012:03:12 12:00:00 ,34.32650524
2012:03:12 15:00:00 ,34.30106237
2012:03:12 18:00:00 ,34.29908857
2012:03:12 21:00:00 ,34.28464155
2012:03:13 00:00:00 ,34.32544412
2012:03:13 03:00:00 ,34.30636364
2012:03:13 06:00:00 ,34.32075524
2012:03:13 09:00:00 ,34.32351682
2012:03:13 12:00:00 ,34.27406139
2012:03:13 15:00:00 ,34.34034721
2012:03:13 18:00:00 ,34.31844082
2012:03:13 21:00:00 ,34.31264412
2012:03:14 00:00:00 ,34.32006253
2012:03:14 03:00:00 ,34.33770524
2012:03:14 06:00:00 ,34.33292572
2012:03:14 09:00:00 ,34.32131079
2012:03:14 12:00:00 ,34.34929778
2012:03:14 15:00:00 ,34.33876635
2012:03:14 18:00:00 ,34.32319412
2012:03:14 21:00:00 ,34.32257746
2012:03:15 00:00:00 ,34.3409719
2012:03:15 03:00:00 ,34.34511601
2012:03:15 06:00:00 ,34.34741079
2012:03:15 09:00:00 ,34.35009968
2012:03:15 12:00:00 ,34.34836635
2012:03:15 15:00:00 ,34.35400529
2012:03:15 18:00:00 ,34.32968857
2012:03:15 21:00:00 ,34.32939412
2012:03:16 00:00:00 ,34.35656555
2012:03:16 03:00:00 ,34.36434412
2012:03:16 06:00:00 ,34.35649864
2012:03:16 09:00:00 ,34.36074968
2012:03:16 12:00:00 ,34.37728951
2012:03:16 15:00:00 ,34.36264412
2012:03:16 18:00:00 ,34.35420637
2012:03:16 21:00:00 ,34.34434412
2012:03:17 00:00:00 ,34.34274968
2012:03:17 03:00:00 ,34.37085794
2012:03:17 06:00:00 ,34.37184412
2012:03:17 09:00:00 ,34.38127143
2012:03:17 12:00:00 ,34.38200523
2012:03:17 15:00:00 ,34.37907235
2012:03:17 18:00:00 ,34.37601079
2012:03:17 21:00:00 ,34.35684755
2012:03:18 00:00:00 ,34.38208301
2012:03:18 03:00:00 ,34.39311634
2012:03:18 06:00:00 ,34.37356646
2012:03:18 09:00:00 ,34.38073857
2012:03:18 12:00:00 ,34.40340734
2012:03:18 15:00:00 ,34.40241079
2012:03:18 18:00:00 ,34.3887816
2012:03:18 21:00:00 ,34.38627746
2012:03:19 00:00:00 ,34.40162453
2012:03:19 03:00:00 ,34.4000219
2012:03:19 06:00:00 ,34.39021635
2012:03:19 09:00:00 ,34.42162077
2012:03:19 12:00:00 ,34.41482746
2012:03:19 15:00:00 ,34.40671337
2012:03:19 18:00:00 ,34.3981219
2012:03:19 21:00:00 ,34.40481071
2012:03:20 00:00:00 ,34.42540523
2012:03:20 03:00:00 ,34.41605765
2012:03:20 06:00:00 ,34.42169968
2012:03:20 09:00:00 ,34.42661634
2012:03:20 12:00:00 ,34.43202738
2012:03:20 15:00:00 ,34.43355523
2012:03:20 18:00:00 ,34.42408534
2012:03:20 21:00:00 ,34.42341079
2012:03:21 00:00:00 ,34.43391236
2012:03:21 03:00:00 ,34.42678301
2012:03:21 06:00:00 ,34.43721399
2012:03:21 09:00:00 ,34.44365523
2012:03:21 12:00:00 ,34.44803857
2012:03:21 15:00:00 ,34.45126664
2012:03:21 18:00:00 ,34.43637746
2012:03:21 21:00:00 ,34.43653153
2012:03:22 00:00:00 ,34.43198326
2012:03:22 03:00:00 ,34.45814383
2012:03:22 06:00:00 ,34.46067745
2012:03:22 09:00:00 ,34.45922276
2012:03:22 12:00:00 ,34.46160523
2012:03:22 15:00:00 ,34.44640523
2012:03:22 18:00:00 ,34.44671999
2012:03:22 21:00:00 ,34.43258857
2012:03:23 00:00:00 ,34.45932595
2012:03:23 03:00:00 ,34.47244968
2012:03:23 06:00:00 ,34.35853829
2012:03:23 09:00:00 ,34.37002746
2012:03:23 12:00:00 ,34.42100849
2012:03:23 15:00:00 ,34.44112745
2012:03:23 18:00:00 ,34.44374968
2012:03:23 21:00:00 ,34.41335739
2012:03:24 00:00:00 ,34.32491635
2012:03:24 03:00:00 ,34.35039022
2012:03:24 06:00:00 ,34.41239412
2012:03:24 09:00:00 ,34.44457302
2012:03:24 12:00:00 ,34.45826079
2012:03:24 15:00:00 ,34.32231456
2012:03:24 18:00:00 ,34.35671079
2012:03:24 21:00:00 ,34.42560523
2012:03:25 00:00:00 ,34.45784029
2012:03:25 03:00:00 ,34.38236635
2012:03:25 06:00:00 ,34.33759416
2012:03:25 09:00:00 ,34.39717746
2012:03:25 12:00:00 ,34.45940914
2012:03:25 15:00:00 ,34.34554968
2012:03:25 18:00:00 ,34.33508739
2012:03:25 21:00:00 ,34.41178857
2012:03:26 00:00:00 ,34.45315523
2012:03:26 03:00:00 ,34.32372498
2012:03:26 06:00:00 ,34.3386719
2012:03:26 09:00:00 ,34.39166875
2012:03:26 12:00:00 ,34.36025523
2012:03:26 15:00:00 ,34.32644699
2012:03:26 18:00:00 ,34.37198301
2012:03:26 21:00:00 ,34.40577876
2012:03:27 00:00:00 ,34.30309412
2012:03:27 03:00:00 ,34.35164412
2012:03:27 06:00:00 ,34.39357789
2012:03:27 09:00:00 ,34.30436079
2012:03:27 12:00:00 ,34.36933519
2012:03:27 15:00:00 ,34.42530523
2012:03:27 18:00:00 ,34.29830749
2012:03:27 21:00:00 ,34.35384968
2012:03:28 00:00:00 ,34.41351444
2012:03:28 03:00:00 ,34.2987719
2012:03:28 06:00:00 ,34.37024412
2012:03:28 09:00:00 ,34.35212734
2012:03:28 12:00:00 ,34.31719968
2012:03:28 15:00:00 ,34.40903054
2012:03:28 18:00:00 ,34.35658301
2012:03:28 21:00:00 ,34.31894733
2012:03:29 00:00:00 ,34.38796635
2012:03:29 03:00:00 ,34.2985643
2012:03:29 06:00:00 ,34.32124412
2012:03:29 09:00:00 ,34.33880524
2012:03:29 12:00:00 ,34.32730081
2012:03:29 15:00:00 ,34.39147746
2012:03:29 18:00:00 ,34.28567202
2012:03:29 21:00:00 ,34.35838301
2012:03:30 00:00:00 ,34.3560722
2012:03:30 03:00:00 ,34.28876635
2012:03:30 06:00:00 ,34.3455719
2012:03:30 09:00:00 ,34.26560338
2012:03:30 12:00:00 ,34.38187746
2012:03:30 15:00:00 ,34.28098543
2012:03:30 18:00:00 ,34.32902746
2012:03:30 21:00:00 ,34.30871861
2012:03:31 00:00:00 ,34.30308301
2012:03:31 03:00:00 ,34.30870013
2012:03:31 06:00:00 ,34.30214968
2012:03:31 09:00:00 ,34.32387746
2012:03:31 12:00:00 ,34.29714282
2012:03:31 15:00:00 ,34.33598301
2012:03:31 18:00:00 ,34.27086517
2012:03:31 21:00:00 ,34.32719412
2012:04:01 00:00:00 ,34.28122623
2012:04:01 03:00:00 ,34.3051719
2012:04:01 06:00:00 ,34.28191635
2012:04:01 09:00:00 ,34.3268219
2012:04:01 12:00:00 ,34.28264413
2012:04:01 15:00:00 ,34.33098576
2012:04:01 18:00:00 ,34.2804219
2012:04:01 21:00:00 ,34.33099151
2012:04:02 00:00:00 ,34.2936219
2012:04:02 03:00:00 ,34.30267325
2012:04:02 06:00:00 ,34.27208857
2012:04:02 09:00:00 ,34.31600539
2012:04:02 12:00:00 ,34.3128219
2012:04:02 15:00:00 ,34.31738857
2012:04:02 18:00:00 ,34.28531218
2012:04:02 21:00:00 ,34.28863857
2012:04:03 00:00:00 ,34.29080484
2012:04:03 03:00:00 ,34.24894413
2012:04:03 06:00:00 ,34.31480546
2012:04:03 09:00:00 ,34.2658719
2012:04:03 12:00:00 ,34.35913301
2012:04:03 15:00:00 ,34.27376446
2012:04:03 18:00:00 ,34.31766079
2012:04:03 21:00:00 ,34.25759394
2012:04:04 00:00:00 ,34.31288301
2012:04:04 03:00:00 ,34.24998755
2012:04:04 06:00:00 ,34.31854968
2012:04:04 09:00:00 ,34.29075366
2012:04:04 12:00:00 ,34.30525524
2012:04:04 15:00:00 ,34.30650524
2012:04:04 18:00:00 ,34.2783971
2012:04:04 21:00:00 ,34.29590524
2012:04:05 00:00:00 ,34.27829735
2012:04:05 03:00:00 ,34.29358301
2012:04:05 06:00:00 ,34.27301079
2012:04:05 09:00:00 ,34.33098857
2012:04:05 12:00:00 ,34.28374413
2012:04:05 15:00:00 ,34.34466236
2012:04:05 18:00:00 ,34.26139413
2012:04:05 21:00:00 ,34.29438442
2012:04:06 00:00:00 ,34.26556079
2012:04:06 03:00:00 ,34.26574163
2012:04:06 06:00:00 ,34.30389412
2012:04:06 09:00:00 ,34.27431337
2012:04:06 12:00:00 ,34.35152746
2012:04:06 15:00:00 ,34.25017746
2012:04:06 18:00:00 ,34.30530777
2012:04:06 21:00:00 ,34.26873301
2012:04:07 00:00:00 ,34.29374582
2012:04:07 03:00:00 ,34.25545524
2012:04:07 06:00:00 ,34.27719497
2012:04:07 09:00:00 ,34.33824412
2012:04:07 12:00:00 ,34.27626635
2012:04:07 15:00:00 ,34.29905606
2012:04:07 18:00:00 ,34.24856079
2012:04:07 21:00:00 ,34.27900481
2012:04:08 00:00:00 ,34.28894413
2012:04:08 03:00:00 ,34.26805397
2012:04:08 06:00:00 ,34.3264719
2012:04:08 09:00:00 ,34.26934254
2012:04:08 12:00:00 ,34.32586079
2012:04:08 15:00:00 ,34.26428301
2012:04:08 18:00:00 ,34.29244142
2012:04:08 21:00:00 ,34.26229413
2012:04:09 00:00:00 ,34.27205288
2012:04:09 03:00:00 ,34.30244968
2012:04:09 06:00:00 ,34.27382392
2012:04:09 09:00:00 ,34.31643857
2012:04:09 12:00:00 ,34.28439968
2012:04:09 15:00:00 ,34.28204206
2012:04:09 18:00:00 ,34.2838719
2012:04:09 21:00:00 ,34.2590171
2012:04:10 00:00:00 ,34.31656635
2012:04:10 03:00:00 ,34.24278917
2012:04:10 06:00:00 ,34.28853301
2012:04:10 09:00:00 ,34.30004744
2012:04:10 12:00:00 ,34.28950524
2012:04:10 15:00:00 ,34.29380524
2012:04:10 18:00:00 ,34.25163887
2012:04:10 21:00:00 ,34.32055524
2012:04:11 00:00:00 ,34.27187409
2012:04:11 03:00:00 ,34.30238857
2012:04:11 06:00:00 ,34.30419237
2012:04:11 09:00:00 ,34.2839719
2012:04:11 12:00:00 ,34.33726635
2012:04:11 15:00:00 ,34.25629356
2012:04:11 18:00:00 ,34.31842746
2012:04:11 21:00:00 ,34.29339263
2012:04:12 00:00:00 ,34.28868301
2012:04:12 03:00:00 ,34.31258633
2012:04:12 06:00:00 ,34.27959968
2012:04:12 09:00:00 ,34.33961079
2012:04:12 12:00:00 ,34.25925524
2012:04:12 15:00:00 ,34.28927746
2012:04:12 18:00:00 ,34.28745429
2012:04:12 21:00:00 ,34.28553301
2012:04:13 00:00:00 ,34.30635253
2012:04:13 03:00:00 ,34.25829968
2012:04:13 06:00:00 ,34.3395975
2012:04:13 09:00:00 ,34.28098857
2012:04:13 12:00:00 ,34.33269968
2012:04:13 15:00:00 ,34.27647318
2012:04:13 18:00:00 ,34.29893857
2012:04:13 21:00:00 ,34.32509763
2012:04:14 00:00:00 ,34.29223799
2012:04:14 03:00:00 ,34.32751085
2012:04:14 06:00:00 ,34.27364968
2012:04:14 09:00:00 ,34.35230018
2012:04:14 12:00:00 ,34.27944419
2012:04:14 15:00:00 ,34.32714968
2012:04:14 18:00:00 ,34.28699549
2012:04:14 21:00:00 ,34.3226856
2012:04:15 00:00:00 ,34.31178482
2012:04:15 03:00:00 ,34.31019412
2012:04:15 06:00:00 ,34.33396703
2012:04:15 09:00:00 ,34.3066219
2012:04:15 12:00:00 ,34.3429219
2012:04:15 15:00:00 ,34.27505238
2012:04:15 18:00:00 ,34.34702746
2012:04:15 21:00:00 ,34.30230458
2012:04:16 00:00:00 ,34.34804968
2012:04:16 03:00:00 ,34.29032684
2012:04:16 06:00:00 ,34.35254412
2012:04:16 09:00:00 ,34.30190524
2012:04:16 12:00:00 ,34.35372122
2012:04:16 15:00:00 ,34.28129413
2012:04:16 18:00:00 ,34.36366118
2012:04:16 21:00:00 ,34.30817746
2012:04:17 00:00:00 ,34.40203972
2012:04:17 03:00:00 ,34.30081079
2012:04:17 06:00:00 ,34.34330535
2012:04:17 09:00:00 ,34.31781635
2012:04:17 12:00:00 ,34.37919968
2012:04:17 15:00:00 ,34.3293153
2012:04:17 18:00:00 ,34.36167746
2012:04:17 21:00:00 ,34.36497785
2012:04:18 00:00:00 ,34.35771079
2012:04:18 03:00:00 ,34.36168066
2012:04:18 06:00:00 ,34.32008857
2012:04:18 09:00:00 ,34.38725523
2012:04:18 12:00:00 ,34.33714245
2012:04:18 15:00:00 ,34.41370523
2012:04:18 18:00:00 ,34.33642394
2012:04:18 21:00:00 ,34.38976079
2012:04:19 00:00:00 ,34.39642249
2012:04:19 03:00:00 ,34.35983301
2012:04:19 06:00:00 ,34.38848887
2012:04:19 09:00:00 ,34.33118857
2012:04:19 12:00:00 ,34.4286719
2012:04:19 15:00:00 ,34.36481805
2012:04:19 18:00:00 ,34.38779412
2012:04:19 21:00:00 ,34.40774632
2012:04:20 00:00:00 ,34.37398301
2012:04:20 03:00:00 ,34.43103631
2012:04:20 06:00:00 ,34.37243857
2012:04:20 09:00:00 ,34.36443857
2012:04:20 12:00:00 ,34.46125022
2012:04:20 15:00:00 ,34.33553301
2012:04:20 18:00:00 ,34.41692806
2012:04:20 21:00:00 ,34.40885523
2012:04:21 00:00:00 ,34.36601017
2012:04:21 03:00:00 ,34.42880523
2012:04:21 06:00:00 ,34.38196869
2012:04:21 09:00:00 ,34.38254412
2012:04:21 12:00:00 ,34.4632219
2012:04:21 15:00:00 ,34.34152353
2012:04:21 18:00:00 ,34.38736635
2012:04:21 21:00:00 ,34.45153279
2012:04:22 00:00:00 ,34.34214412
2012:04:22 03:00:00 ,34.39929864
2012:04:22 06:00:00 ,34.43204968
2012:04:22 09:00:00 ,34.34631068
2012:04:22 12:00:00 ,34.42581634
2012:04:22 15:00:00 ,34.39891079
2012:04:22 18:00:00 ,34.3533455
2012:04:22 21:00:00 ,34.42208857
2012:04:23 00:00:00 ,34.40985518
2012:04:23 03:00:00 ,34.34675523
2012:04:23 06:00:00 ,34.42758575
2012:04:23 09:00:00 ,34.38154968
2012:04:23 12:00:00 ,34.37605523
2012:04:23 15:00:00 ,34.44531421
2012:04:23 18:00:00 ,34.43408301
2012:04:23 21:00:00 ,34.33079848
2012:04:24 00:00:00 ,34.44685523
2012:04:24 03:00:00 ,34.48367779
2012:04:24 06:00:00 ,34.34122746
2012:04:24 09:00:00 ,34.38187583
2012:04:24 12:00:00 ,34.47109968
2012:04:24 15:00:00 ,34.34203857
2012:04:24 18:00:00 ,34.39812848
2012:04:24 21:00:00 ,34.44385523
2012:04:25 00:00:00 ,34.36170641
2012:04:25 03:00:00 ,34.3863219
2012:04:25 06:00:00 ,34.44860119
2012:04:25 09:00:00 ,34.40896634
2012:04:25 12:00:00 ,34.3636719
2012:04:25 15:00:00 ,34.42591465
2012:04:25 18:00:00 ,34.47584412
2012:04:25 21:00:00 ,34.34292873
2012:04:26 00:00:00 ,34.4052219
2012:04:26 03:00:00 ,34.46887358
2012:04:26 06:00:00 ,34.47302745
2012:04:26 09:00:00 ,34.35277623
2012:04:26 12:00:00 ,34.42160523
2012:04:26 15:00:00 ,34.44938301
2012:04:26 18:00:00 ,34.44638924
2012:04:26 21:00:00 ,34.35378301
2012:04:27 00:00:00 ,34.43469137
2012:04:27 03:00:00 ,34.46875523
2012:04:27 06:00:00 ,34.5074234
2012:04:27 09:00:00 ,34.39981079
2012:04:27 12:00:00 ,34.38551124
2012:04:27 15:00:00 ,34.43150523
2012:04:27 18:00:00 ,34.47953301
2012:04:27 21:00:00 ,34.48615506
2012:04:28 00:00:00 ,34.37406079
2012:04:28 03:00:00 ,34.41067471
2012:04:28 06:00:00 ,34.4645219
2012:04:28 09:00:00 ,34.48967459
2012:04:28 12:00:00 ,34.52648856
2012:04:28 15:00:00 ,34.51590184
2012:04:28 18:00:00 ,34.37491635
2012:04:28 21:00:00 ,34.41383301
2012:04:29 00:00:00 ,34.47049999
2012:04:29 03:00:00 ,34.48980523
2012:04:29 06:00:00 ,34.50721495
2012:04:29 09:00:00 ,34.5398219
2012:04:29 12:00:00 ,34.54662915
2012:04:29 15:00:00 ,34.49241634
2012:04:29 18:00:00 ,34.36830523
2012:04:29 21:00:00 ,34.4172361
2012:04:30 00:00:00 ,34.48125523
2012:04:30 03:00:00 ,34.47808226
2012:04:30 06:00:00 ,34.49006079
2012:04:30 09:00:00 ,34.52111634
2012:04:30 12:00:00 ,34.54418856
2012:04:30 15:00:00 ,34.5286219
2012:04:30 18:00:00 ,34.52479968
2012:04:30 21:00:00 ,34.52785523
2012:05:01 00:00:00 ,34.5426897
2012:05:01 03:00:00 ,34.55194967
2012:05:01 06:00:00 ,34.53675433
2012:05:01 09:00:00 ,34.5367719
2012:05:01 12:00:00 ,34.54261752
2012:05:01 15:00:00 ,34.53259968
2012:05:01 18:00:00 ,34.52580489
2012:05:01 21:00:00 ,34.53015523
2012:05:02 00:00:00 ,34.52908856
2012:05:02 03:00:00 ,34.5274621
2012:05:02 06:00:00 ,34.52871634
2012:05:02 09:00:00 ,34.53215184
2012:05:02 12:00:00 ,34.52660523
2012:05:02 15:00:00 ,34.51944561
2012:05:02 18:00:00 ,34.51031634
2012:05:02 21:00:00 ,34.53231455
2012:05:03 00:00:00 ,34.52762745
2012:05:03 03:00:00 ,34.52537745
2012:05:03 06:00:00 ,34.5111086
2012:05:03 09:00:00 ,34.5174719
2012:05:03 12:00:00 ,34.52390181
2012:05:03 15:00:00 ,34.51829412
2012:05:03 18:00:00 ,34.49803363
2012:05:03 21:00:00 ,34.52477745
2012:05:04 00:00:00 ,34.52100643
2012:05:04 03:00:00 ,34.50657745
2012:05:04 06:00:00 ,34.49151634
2012:05:04 09:00:00 ,34.50155688
2012:05:04 12:00:00 ,34.53231634
2012:05:04 15:00:00 ,34.51431266
2012:05:04 18:00:00 ,34.49028301
2012:05:04 21:00:00 ,34.50495966
2012:05:05 00:00:00 ,34.49658301
2012:05:05 03:00:00 ,34.51255523
2012:05:05 06:00:00 ,34.50392993
2012:05:05 09:00:00 ,34.48844412
2012:05:05 12:00:00 ,34.51345568
2012:05:05 15:00:00 ,34.49556634
2012:05:05 18:00:00 ,34.51246819
2012:05:05 21:00:00 ,34.49293856
2012:05:06 00:00:00 ,34.48366402
2012:05:06 03:00:00 ,34.51381079
2012:05:06 06:00:00 ,34.49951079
2012:05:06 09:00:00 ,34.49670671
2012:05:06 12:00:00 ,34.49040523
2012:05:06 15:00:00 ,34.49944682
2012:05:06 18:00:00 ,34.50539968
2012:05:06 21:00:00 ,34.51167958
2012:05:07 00:00:00 ,34.49174968
2012:05:07 03:00:00 ,34.5011743
2012:05:07 06:00:00 ,34.48764412
2012:05:07 09:00:00 ,34.49261079
2012:05:07 12:00:00 ,34.49081201
2012:05:07 15:00:00 ,34.49863301
2012:05:07 18:00:00 ,34.4848364
2012:05:07 21:00:00 ,34.4821719
2012:05:08 00:00:00 ,34.50157762
2012:05:08 03:00:00 ,34.4904219
2012:05:08 06:00:00 ,34.48478857
2012:05:08 09:00:00 ,34.47412745
2012:05:08 12:00:00 ,34.49585523
2012:05:08 15:00:00 ,34.50215574
2012:05:08 18:00:00 ,34.47014412
2012:05:08 21:00:00 ,34.47674534
2012:05:09 00:00:00 ,34.50344769
2012:05:09 03:00:00 ,34.49101079
2012:05:09 06:00:00 ,34.47788857
2012:05:09 09:00:00 ,34.47148857
2012:05:09 12:00:00 ,34.49583856
2012:05:09 15:00:00 ,34.48179412
2012:05:09 18:00:00 ,34.48331399
2012:05:09 21:00:00 ,34.46741079
2012:05:10 00:00:00 ,34.46105632
2012:05:10 03:00:00 ,34.49037745
2012:05:10 06:00:00 ,34.4909331
2012:05:10 09:00:00 ,34.47785523
2012:05:10 12:00:00 ,34.48355523
2012:05:10 15:00:00 ,34.49344064
2012:05:10 18:00:00 ,34.46873301
2012:05:10 21:00:00 ,34.46828875
